item_name,wav_path,wav_fn,language,singer,song_name,group_name,mix,falsetto,breathy,vibrato,glissando,pharyngeal,any_tech,mix_variant,label_signature,binary_role,confusable_cluster_focus,confusable_cluster_id,confusable_cluster_label,confusable_cluster_distance,confusable_cluster_mix_prob
Chinese#ZH-Alto-1#Breathy#可乐#Control_Group#0006,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Breathy\可乐\Control_Group\0006.wav,Chinese/ZH-Alto-1/Breathy/可乐/Control_Group/0006.wav,Chinese,ZH-Alto-1,可乐,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,1,3,confusable_cluster_03,10.243210,0.447307
Chinese#ZH-Alto-1#Breathy#可乐#Control_Group#0008,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Breathy\可乐\Control_Group\0008.wav,Chinese/ZH-Alto-1/Breathy/可乐/Control_Group/0008.wav,Chinese,ZH-Alto-1,可乐,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,1,3,confusable_cluster_03,9.167783,0.262941
Chinese#ZH-Alto-1#Breathy#可乐#Control_Group#0010,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Breathy\可乐\Control_Group\0010.wav,Chinese/ZH-Alto-1/Breathy/可乐/Control_Group/0010.wav,Chinese,ZH-Alto-1,可乐,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,1,3,confusable_cluster_03,9.628091,0.256533
Chinese#ZH-Alto-1#Breathy#可乐#Control_Group#0012,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Breathy\可乐\Control_Group\0012.wav,Chinese/ZH-Alto-1/Breathy/可乐/Control_Group/0012.wav,Chinese,ZH-Alto-1,可乐,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,1,3,confusable_cluster_03,8.339540,0.325152
Chinese#ZH-Alto-1#Breathy#可乐#Control_Group#0013,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Breathy\可乐\Control_Group\0013.wav,Chinese/ZH-Alto-1/Breathy/可乐/Control_Group/0013.wav,Chinese,ZH-Alto-1,可乐,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,1,3,confusable_cluster_03,9.069694,0.439931
Chinese#ZH-Alto-1#Breathy#可乐#Control_Group#0014,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Breathy\可乐\Control_Group\0014.wav,Chinese/ZH-Alto-1/Breathy/可乐/Control_Group/0014.wav,Chinese,ZH-Alto-1,可乐,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,1,3,confusable_cluster_03,10.271890,0.276603
Chinese#ZH-Alto-1#Breathy#可乐#Control_Group#0015,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Breathy\可乐\Control_Group\0015.wav,Chinese/ZH-Alto-1/Breathy/可乐/Control_Group/0015.wav,Chinese,ZH-Alto-1,可乐,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,1,3,confusable_cluster_03,12.333569,0.368592
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#可乐#Control_Group#0001,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\可乐\Control_Group\0001.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/可乐/Control_Group/0001.wav,Chinese,ZH-Alto-1,可乐,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,1,0,confusable_cluster_00,10.512777,0.408961
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#可乐#Control_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\可乐\Control_Group\0004.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/可乐/Control_Group/0004.wav,Chinese,ZH-Alto-1,可乐,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,1,5,confusable_cluster_05,10.893982,0.239128
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#可乐#Control_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\可乐\Control_Group\0005.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/可乐/Control_Group/0005.wav,Chinese,ZH-Alto-1,可乐,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,1,3,confusable_cluster_03,10.518895,0.480821
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#可乐#Control_Group#0006,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\可乐\Control_Group\0006.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/可乐/Control_Group/0006.wav,Chinese,ZH-Alto-1,可乐,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,1,3,confusable_cluster_03,12.403251,0.548253
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#可乐#Control_Group#0007,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\可乐\Control_Group\0007.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/可乐/Control_Group/0007.wav,Chinese,ZH-Alto-1,可乐,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,1,3,confusable_cluster_03,11.083411,0.661696
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#可乐#Control_Group#0008,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\可乐\Control_Group\0008.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/可乐/Control_Group/0008.wav,Chinese,ZH-Alto-1,可乐,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,1,3,confusable_cluster_03,9.113156,0.348938
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#可乐#Control_Group#0012,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\可乐\Control_Group\0012.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/可乐/Control_Group/0012.wav,Chinese,ZH-Alto-1,可乐,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,1,0,confusable_cluster_00,9.353769,0.413447
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#可乐#Control_Group#0013,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\可乐\Control_Group\0013.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/可乐/Control_Group/0013.wav,Chinese,ZH-Alto-1,可乐,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,1,3,confusable_cluster_03,8.775915,0.435999
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#可乐#Control_Group#0014,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\可乐\Control_Group\0014.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/可乐/Control_Group/0014.wav,Chinese,ZH-Alto-1,可乐,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,1,3,confusable_cluster_03,10.212549,0.565833
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#可乐#Control_Group#0015,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\可乐\Control_Group\0015.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/可乐/Control_Group/0015.wav,Chinese,ZH-Alto-1,可乐,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,1,3,confusable_cluster_03,11.648252,0.630427
Chinese#ZH-Alto-1#Glissando#可惜没如果#Control_Group#0000,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Glissando\可惜没如果\Control_Group\0000.wav,Chinese/ZH-Alto-1/Glissando/可惜没如果/Control_Group/0000.wav,Chinese,ZH-Alto-1,可惜没如果,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,1,0,confusable_cluster_00,17.980516,0.144919
Chinese#ZH-Alto-1#Glissando#可惜没如果#Control_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Glissando\可惜没如果\Control_Group\0005.wav,Chinese/ZH-Alto-1/Glissando/可惜没如果/Control_Group/0005.wav,Chinese,ZH-Alto-1,可惜没如果,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,1,0,confusable_cluster_00,12.835787,0.153095
Chinese#ZH-Alto-1#Glissando#可惜没如果#Control_Group#0006,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Glissando\可惜没如果\Control_Group\0006.wav,Chinese/ZH-Alto-1/Glissando/可惜没如果/Control_Group/0006.wav,Chinese,ZH-Alto-1,可惜没如果,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,1,0,confusable_cluster_00,13.541923,0.168204
Chinese#ZH-Alto-1#Glissando#可惜没如果#Control_Group#0007,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Glissando\可惜没如果\Control_Group\0007.wav,Chinese/ZH-Alto-1/Glissando/可惜没如果/Control_Group/0007.wav,Chinese,ZH-Alto-1,可惜没如果,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,1,0,confusable_cluster_00,13.008286,0.118811
Chinese#ZH-Alto-1#Glissando#可惜没如果#Control_Group#0010,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Glissando\可惜没如果\Control_Group\0010.wav,Chinese/ZH-Alto-1/Glissando/可惜没如果/Control_Group/0010.wav,Chinese,ZH-Alto-1,可惜没如果,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,1,0,confusable_cluster_00,15.926577,0.127096
Chinese#ZH-Alto-1#Glissando#可惜没如果#Control_Group#0014,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Glissando\可惜没如果\Control_Group\0014.wav,Chinese/ZH-Alto-1/Glissando/可惜没如果/Control_Group/0014.wav,Chinese,ZH-Alto-1,可惜没如果,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,1,0,confusable_cluster_00,13.003496,0.165387
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#可惜没如果#Control_Group#0000,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\可惜没如果\Control_Group\0000.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/可惜没如果/Control_Group/0000.wav,Chinese,ZH-Alto-1,可惜没如果,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,1,0,confusable_cluster_00,14.238698,0.260890
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#可惜没如果#Control_Group#0001,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\可惜没如果\Control_Group\0001.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/可惜没如果/Control_Group/0001.wav,Chinese,ZH-Alto-1,可惜没如果,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,1,3,confusable_cluster_03,11.064350,0.338650
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#可惜没如果#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\可惜没如果\Control_Group\0002.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/可惜没如果/Control_Group/0002.wav,Chinese,ZH-Alto-1,可惜没如果,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,1,3,confusable_cluster_03,11.387974,0.323320
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#可惜没如果#Control_Group#0003,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\可惜没如果\Control_Group\0003.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/可惜没如果/Control_Group/0003.wav,Chinese,ZH-Alto-1,可惜没如果,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,1,0,confusable_cluster_00,13.946300,0.460103
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#可惜没如果#Control_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\可惜没如果\Control_Group\0005.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/可惜没如果/Control_Group/0005.wav,Chinese,ZH-Alto-1,可惜没如果,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,1,0,confusable_cluster_00,9.327436,0.302605
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#可惜没如果#Control_Group#0006,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\可惜没如果\Control_Group\0006.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/可惜没如果/Control_Group/0006.wav,Chinese,ZH-Alto-1,可惜没如果,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,1,3,confusable_cluster_03,10.372866,0.303776
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#可惜没如果#Control_Group#0007,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\可惜没如果\Control_Group\0007.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/可惜没如果/Control_Group/0007.wav,Chinese,ZH-Alto-1,可惜没如果,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,1,3,confusable_cluster_03,7.909361,0.226857
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#可惜没如果#Control_Group#0008,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\可惜没如果\Control_Group\0008.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/可惜没如果/Control_Group/0008.wav,Chinese,ZH-Alto-1,可惜没如果,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,1,0,confusable_cluster_00,8.003130,0.299293
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#可惜没如果#Control_Group#0010,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\可惜没如果\Control_Group\0010.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/可惜没如果/Control_Group/0010.wav,Chinese,ZH-Alto-1,可惜没如果,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,1,0,confusable_cluster_00,11.365147,0.250544
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#可惜没如果#Control_Group#0011,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\可惜没如果\Control_Group\0011.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/可惜没如果/Control_Group/0011.wav,Chinese,ZH-Alto-1,可惜没如果,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,1,3,confusable_cluster_03,7.118578,0.190503
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#可惜没如果#Control_Group#0012,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\可惜没如果\Control_Group\0012.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/可惜没如果/Control_Group/0012.wav,Chinese,ZH-Alto-1,可惜没如果,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,1,0,confusable_cluster_00,15.719785,0.302513
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#可惜没如果#Control_Group#0013,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\可惜没如果\Control_Group\0013.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/可惜没如果/Control_Group/0013.wav,Chinese,ZH-Alto-1,可惜没如果,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,1,0,confusable_cluster_00,12.513262,0.323282
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#可惜没如果#Control_Group#0014,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\可惜没如果\Control_Group\0014.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/可惜没如果/Control_Group/0014.wav,Chinese,ZH-Alto-1,可惜没如果,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,1,0,confusable_cluster_00,11.432650,0.318573
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#可惜没如果#Control_Group#0015,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\可惜没如果\Control_Group\0015.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/可惜没如果/Control_Group/0015.wav,Chinese,ZH-Alto-1,可惜没如果,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,1,3,confusable_cluster_03,13.752569,0.229096
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#可惜没如果#Control_Group#0017,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\可惜没如果\Control_Group\0017.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/可惜没如果/Control_Group/0017.wav,Chinese,ZH-Alto-1,可惜没如果,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,1,0,confusable_cluster_00,9.560000,0.165405
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#可惜没如果#Control_Group#0018,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\可惜没如果\Control_Group\0018.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/可惜没如果/Control_Group/0018.wav,Chinese,ZH-Alto-1,可惜没如果,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,1,0,confusable_cluster_00,15.805176,0.245481
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#可惜没如果#Control_Group#0019,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\可惜没如果\Control_Group\0019.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/可惜没如果/Control_Group/0019.wav,Chinese,ZH-Alto-1,可惜没如果,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,1,3,confusable_cluster_03,10.925746,0.354664
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#可惜没如果#Control_Group#0020,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\可惜没如果\Control_Group\0020.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/可惜没如果/Control_Group/0020.wav,Chinese,ZH-Alto-1,可惜没如果,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,1,3,confusable_cluster_03,11.506093,0.334338
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#可惜没如果#Control_Group#0021,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\可惜没如果\Control_Group\0021.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/可惜没如果/Control_Group/0021.wav,Chinese,ZH-Alto-1,可惜没如果,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,1,3,confusable_cluster_03,6.823263,0.242913
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#可惜没如果#Control_Group#0022,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\可惜没如果\Control_Group\0022.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/可惜没如果/Control_Group/0022.wav,Chinese,ZH-Alto-1,可惜没如果,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,1,0,confusable_cluster_00,17.476461,0.297836
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#可惜没如果#Control_Group#0025,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\可惜没如果\Control_Group\0025.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/可惜没如果/Control_Group/0025.wav,Chinese,ZH-Alto-1,可惜没如果,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,1,3,confusable_cluster_03,11.153306,0.317799
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#可惜没如果#Control_Group#0026,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\可惜没如果\Control_Group\0026.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/可惜没如果/Control_Group/0026.wav,Chinese,ZH-Alto-1,可惜没如果,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,1,0,confusable_cluster_00,10.197104,0.194935
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#可惜没如果#Control_Group#0027,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\可惜没如果\Control_Group\0027.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/可惜没如果/Control_Group/0027.wav,Chinese,ZH-Alto-1,可惜没如果,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,1,3,confusable_cluster_03,7.738151,0.329976
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#可惜没如果#Control_Group#0028,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\可惜没如果\Control_Group\0028.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/可惜没如果/Control_Group/0028.wav,Chinese,ZH-Alto-1,可惜没如果,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,1,3,confusable_cluster_03,7.489146,0.214235
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#可惜没如果#Control_Group#0029,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\可惜没如果\Control_Group\0029.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/可惜没如果/Control_Group/0029.wav,Chinese,ZH-Alto-1,可惜没如果,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,1,0,confusable_cluster_00,8.323020,0.333064
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#可惜没如果#Control_Group#0030,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\可惜没如果\Control_Group\0030.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/可惜没如果/Control_Group/0030.wav,Chinese,ZH-Alto-1,可惜没如果,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,1,3,confusable_cluster_03,13.305254,0.372691
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#后来#Control_Group#0000,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\后来\Control_Group\0000.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/后来/Control_Group/0000.wav,Chinese,ZH-Alto-1,后来,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,1,3,confusable_cluster_03,8.356598,0.500349
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#后来#Control_Group#0001,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\后来\Control_Group\0001.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/后来/Control_Group/0001.wav,Chinese,ZH-Alto-1,后来,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,1,3,confusable_cluster_03,12.893257,0.448690
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#后来#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\后来\Control_Group\0002.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/后来/Control_Group/0002.wav,Chinese,ZH-Alto-1,后来,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,1,3,confusable_cluster_03,10.580131,0.414944
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#后来#Control_Group#0003,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\后来\Control_Group\0003.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/后来/Control_Group/0003.wav,Chinese,ZH-Alto-1,后来,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,1,5,confusable_cluster_05,15.075938,0.326307
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#后来#Control_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\后来\Control_Group\0004.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/后来/Control_Group/0004.wav,Chinese,ZH-Alto-1,后来,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,1,5,confusable_cluster_05,14.217217,0.358686
Chinese#ZH-Alto-1#Mixed_Voice_and_Falsetto#后来#Control_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\后来\Control_Group\0005.wav,Chinese/ZH-Alto-1/Mixed_Voice_and_Falsetto/后来/Control_Group/0005.wav,Chinese,ZH-Alto-1,后来,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,1,5,confusable_cluster_05,11.715680,0.316439
